id,categoria,segmento,edad,nivel_educativo,estado_civil,Genero,PAC,contrato,estrato,grupo_edad
45518,B,Segmento_Medio,36,tecnico_tecnologico,soltero,F,1,3,,36-45
45519,A,Segemnto_Basico,34,primaria,soltero,M,3,2,,26-35
45520,A,Segemnto_Basico,59,primaria,separado,M,3,2,,56-65
45521,A,Segemnto_Basico,64,primaria,soltero,F,3,2,,56-65
45522,A,Segemnto_Basico,34,primaria,soltero,M,3,1,,26-35
45523,A,Segemnto_Basico,28,primaria,soltero,F,3,4,,26-35
45524,A,Segemnto_Basico,54,primaria,separado,M,3,4,,46-55
45525,A,Segemnto_Basico,42,secundaria,separado,F,2,2,,36-45
45526,B,Segmento_Medio,49,tecnico_tecnologico,casado,M,1,2,,46-55
45527,C,Segmento_Medio,60,tecnico_tecnologico,separado,F,1,4,,56-65
45528,A,Segmento_Medio,23,primaria,separado,M,3,2,,18-25
45529,B,Segmento_Medio,56,secundaria,viudo,F,2,3,,56-65
45530,A,Segemnto_Basico,59,primaria,viudo,M,3,2,,56-65
45531,B,Segmento_Medio,61,tecnico_tecnologico,viudo,F,1,3,,56-65
45532,B,Segmento_Medio,20,tecnico_tecnologico,casado,F,1,3,,18-25
45533,A,Segemnto_Basico,64,primaria,viudo,M,3,4,,56-65
45534,B,Segmento_Medio,28,tecnico_tecnologico,soltero,M,1,2,,26-35
45535,A,Segemnto_Basico,63,primaria,separado,F,3,4,,56-65
45536,A,Segemnto_Basico,35,primaria,separado,F,3,1,,26-35
45537,A,Segmento_Joven,21,primaria,soltero,M,3,3,,18-25
45538,B,Segmento_Medio,42,tecnico_tecnologico,casado,M,1,4,,36-45
45539,B,Segmento_Medio,36,tecnico_tecnologico,casado,M,1,3,,36-45
45540,A,Segemnto_Basico,43,primaria,viudo,M,3,4,,36-45
45541,C,Segmento_Medio,34,tecnico_tecnologico,soltero,F,1,2,,26-35
45542,C,Segmento_Medio,59,tecnico_tecnologico,soltero,M,1,2,,56-65
45543,B,Segmento_Medio,46,secundaria,viudo,M,2,4,,46-55
45544,A,Segemnto_Basico,48,primaria,casado,M,3,3,,46-55
45545,A,Segemnto_Basico,31,primaria,casado,M,3,1,,26-35
45546,B,Segmento_Joven,20,secundaria,soltero,F,2,4,,18-25
45547,C,Segmento_Alto,39,tecnico_tecnologico,soltero,M,1,1,,36-45
45548,A,Segemnto_Basico,31,primaria,soltero,M,3,4,,26-35
45549,B,Segmento_Medio,52,tecnico_tecnologico,casado,M,1,2,,46-55
45550,A,Segmento_Joven,18,primaria,soltero,F,3,4,,18-25
45551,A,Segemnto_Basico,45,primaria,casado,M,3,2,,36-45
45552,A,Segemnto_Basico,52,primaria,soltero,M,3,4,,46-55
45553,B,Segmento_Medio,39,secundaria,soltero,M,2,3,,36-45
45554,A,Segemnto_Basico,41,primaria,soltero,F,3,3,,36-45
45555,B,Segmento_Medio,20,tecnico_tecnologico,separado,F,1,4,,18-25
45556,A,Segemnto_Basico,62,primaria,separado,F,3,1,,56-65
45557,B,Segmento_Medio,54,tecnico_tecnologico,casado,F,1,4,,46-55
45558,A,Segemnto_Basico,58,primaria,separado,M,3,2,,56-65
45559,A,Segemnto_Basico,46,primaria,soltero,M,3,3,,46-55
45560,B,Segmento_Medio,24,tecnico_tecnologico,casado,M,1,3,,18-25
45561,B,Segmento_Medio,22,tecnico_tecnologico,viudo,M,1,3,,18-25
45562,A,Segemnto_Basico,45,primaria,casado,F,3,1,,36-45
45563,A,Segemnto_Basico,56,primaria,separado,F,3,4,,56-65
45564,A,Segemnto_Basico,47,primaria,soltero,F,3,4,,46-55
45565,B,Segmento_Medio,43,secundaria,soltero,M,2,4,,36-45
45566,B,Segmento_Medio,61,secundaria,separado,M,2,4,,56-65
45567,C,Segmento_Medio,58,tecnico_tecnologico,viudo,M,1,4,,56-65
45568,A,Segemnto_Basico,43,primaria,soltero,F,3,4,,36-45
45569,A,Segemnto_Basico,31,primaria,soltero,F,3,3,,26-35
45570,B,Segmento_Medio,60,tecnico_tecnologico,soltero,F,1,3,,56-65
45571,C,Segmento_Medio,38,tecnico_tecnologico,viudo,F,1,4,,36-45
45572,A,Segemnto_Basico,36,primaria,separado,M,3,4,,36-45
45573,B,Segmento_Medio,49,tecnico_tecnologico,separado,M,1,2,,46-55
45574,B,Segmento_Joven,23,tecnico_tecnologico,soltero,F,1,1,,18-25
45575,A,Segmento_Medio,23,primaria,casado,F,3,1,,18-25
45576,A,Segemnto_Basico,36,primaria,soltero,F,3,3,,36-45
45577,B,Segmento_Medio,29,tecnico_tecnologico,viudo,M,1,4,,26-35
45578,B,Segmento_Joven,24,tecnico_tecnologico,soltero,M,1,1,,18-25
45579,A,Segemnto_Basico,43,primaria,separado,M,3,4,,36-45
45580,B,Segmento_Medio,61,tecnico_tecnologico,casado,F,1,2,,56-65
45581,B,Segmento_Medio,35,tecnico_tecnologico,soltero,F,1,1,,26-35
45582,A,Segemnto_Basico,30,primaria,separado,F,3,4,,26-35
45583,B,Segmento_Medio,49,secundaria,soltero,F,2,1,,46-55
45584,B,Segmento_Medio,58,secundaria,soltero,F,2,1,,56-65
45585,B,Segmento_Medio,41,tecnico_tecnologico,viudo,F,1,1,,36-45
45586,A,Segemnto_Basico,33,primaria,soltero,F,3,2,,26-35
45587,B,Segmento_Medio,30,tecnico_tecnologico,soltero,F,1,3,,26-35
45588,A,Segemnto_Basico,42,primaria,separado,M,3,3,,36-45
45589,B,Segmento_Medio,22,secundaria,separado,F,2,3,,18-25
45590,B,Segmento_Medio,36,tecnico_tecnologico,soltero,F,1,3,,36-45
45591,A,Segemnto_Basico,49,primaria,casado,M,3,4,,46-55
45592,A,Segemnto_Basico,63,primaria,soltero,F,3,1,,56-65
45593,B,Segmento_Medio,33,tecnico_tecnologico,soltero,M,1,2,,26-35
45594,B,Segmento_Medio,27,tecnico_tecnologico,soltero,M,1,4,,26-35
45595,B,Segmento_Medio,60,tecnico_tecnologico,soltero,M,1,2,,56-65
45596,B,Segmento_Medio,46,tecnico_tecnologico,separado,M,1,4,,46-55
45597,B,Segmento_Medio,26,tecnico_tecnologico,soltero,M,1,2,,26-35
45598,B,Segmento_Medio,41,secundaria,casado,F,2,1,,36-45
45599,B,Segmento_Joven,22,secundaria,soltero,F,2,1,,18-25
45600,A,Segmento_Medio,19,primaria,casado,F,3,4,,18-25
45601,B,Segmento_Medio,47,tecnico_tecnologico,viudo,M,1,1,,46-55
45602,A,Segemnto_Basico,64,primaria,separado,F,3,4,,56-65
45603,C,Segmento_Medio,23,tecnico_tecnologico,viudo,M,1,4,,18-25
45604,B,Segmento_Medio,54,tecnico_tecnologico,soltero,F,1,1,,46-55
45605,A,Segemnto_Basico,42,primaria,soltero,F,3,3,,36-45
45606,A,Segmento_Medio,21,primaria,separado,M,3,2,,18-25
45607,A,Segmento_Joven,24,primaria,soltero,F,3,2,,18-25
45608,A,Segemnto_Basico,57,primaria,soltero,F,3,2,,56-65
45609,A,Segemnto_Basico,51,secundaria,separado,F,2,2,,46-55
45610,B,Segmento_Medio,27,secundaria,casado,M,2,3,,26-35
45611,B,Segmento_Medio,39,tecnico_tecnologico,separado,F,1,4,,36-45
45612,C,Segmento_Alto,56,tecnico_tecnologico,soltero,M,1,1,,56-65
45613,A,Segemnto_Basico,47,primaria,separado,M,3,2,,46-55
45614,A,Segemnto_Basico,54,primaria,soltero,F,3,3,,46-55
45615,B,Segmento_Medio,27,tecnico_tecnologico,separado,M,1,2,,26-35
45616,B,Segmento_Medio,64,tecnico_tecnologico,viudo,M,1,2,,56-65
45617,A,Segemnto_Basico,53,primaria,casado,M,3,1,,46-55
45618,B,Segmento_Medio,61,tecnico_tecnologico,casado,M,1,1,,56-65
45619,B,Segmento_Medio,49,tecnico_tecnologico,casado,F,1,4,,46-55
45620,C,Segmento_Medio,43,tecnico_tecnologico,separado,F,1,3,,36-45
45621,A,Segemnto_Basico,34,primaria,soltero,M,3,3,,26-35
45622,B,Segmento_Medio,41,tecnico_tecnologico,separado,M,1,3,,36-45
45623,B,Segmento_Medio,59,tecnico_tecnologico,viudo,F,1,2,,56-65
45624,A,Segemnto_Basico,26,primaria,casado,F,3,3,,26-35
45625,B,Segmento_Medio,44,tecnico_tecnologico,separado,F,1,2,,36-45
45626,C,Segmento_Alto,41,tecnico_tecnologico,viudo,F,1,4,,36-45
45627,A,Segemnto_Basico,27,primaria,viudo,M,3,3,,26-35
45628,B,Segmento_Medio,39,tecnico_tecnologico,separado,M,1,4,,36-45
45629,B,Segmento_Medio,50,tecnico_tecnologico,separado,F,1,4,,46-55
45630,A,Segemnto_Basico,45,primaria,soltero,M,3,3,,36-45
45631,A,Segmento_Medio,21,primaria,separado,F,3,4,,18-25
45632,C,Segmento_Alto,35,tecnico_tecnologico,viudo,F,1,4,,26-35
45633,B,Segmento_Medio,32,tecnico_tecnologico,soltero,M,1,3,,26-35
45634,B,Segmento_Medio,36,tecnico_tecnologico,separado,M,1,3,,36-45
45635,B,Segmento_Medio,57,tecnico_tecnologico,soltero,F,1,2,,56-65
45636,B,Segmento_Medio,31,tecnico_tecnologico,soltero,F,1,1,,26-35
45637,A,Segemnto_Basico,54,primaria,soltero,F,3,2,,46-55
45638,B,Segmento_Medio,65,tecnico_tecnologico,casado,F,1,4,,56-65
45639,A,Segmento_Joven,21,primaria,soltero,F,3,2,,18-25
45640,B,Segmento_Medio,63,tecnico_tecnologico,casado,F,1,2,,56-65
45641,A,Segemnto_Basico,58,primaria,soltero,M,3,3,,56-65
45642,A,Segemnto_Basico,49,primaria,soltero,M,3,3,,46-55
45643,B,Segmento_Medio,26,tecnico_tecnologico,viudo,M,1,4,,26-35
45644,A,Segemnto_Basico,39,primaria,casado,M,3,3,,36-45
45645,B,Segmento_Medio,23,tecnico_tecnologico,separado,M,1,3,,18-25
45646,B,Segmento_Medio,22,tecnico_tecnologico,separado,F,1,1,,18-25
45647,B,Segmento_Medio,65,tecnico_tecnologico,soltero,F,1,1,,56-65
45648,B,Segmento_Medio,45,tecnico_tecnologico,soltero,F,1,4,,36-45
45649,B,Segmento_Medio,24,tecnico_tecnologico,separado,F,1,3,,18-25
45650,A,Segemnto_Basico,39,primaria,casado,M,3,4,,36-45
45651,B,Segmento_Medio,28,tecnico_tecnologico,soltero,F,1,2,,26-35
45652,B,Segmento_Medio,57,secundaria,casado,M,2,3,,56-65
45653,B,Segmento_Joven,21,tecnico_tecnologico,soltero,F,1,3,,18-25
45654,B,Segmento_Medio,63,tecnico_tecnologico,casado,F,1,2,,56-65
45655,B,Segmento_Medio,32,tecnico_tecnologico,soltero,F,1,1,,26-35
45656,A,Segemnto_Basico,26,primaria,casado,F,3,3,,26-35
45657,A,Segemnto_Basico,46,primaria,casado,F,3,2,,46-55
45658,B,Segmento_Medio,56,tecnico_tecnologico,viudo,F,1,3,,56-65
45659,B,Segmento_Medio,62,tecnico_tecnologico,casado,M,1,1,,56-65
45660,B,Segmento_Medio,52,tecnico_tecnologico,soltero,M,1,4,,46-55
45661,B,Segmento_Medio,56,tecnico_tecnologico,casado,M,1,4,,56-65
45662,B,Segmento_Medio,19,tecnico_tecnologico,casado,M,1,4,,18-25
45663,A,Segemnto_Basico,53,primaria,separado,F,3,1,,46-55
45664,B,Segmento_Medio,39,secundaria,soltero,M,2,3,,36-45
45665,B,Segmento_Medio,35,tecnico_tecnologico,soltero,M,1,4,,26-35
45666,A,Segemnto_Basico,35,primaria,casado,F,3,1,,26-35
45667,B,Segmento_Medio,35,tecnico_tecnologico,viudo,M,1,1,,26-35
45668,A,Segemnto_Basico,26,primaria,soltero,M,3,4,,26-35
45669,A,Segemnto_Basico,49,primaria,soltero,M,3,2,,46-55
45670,A,Segemnto_Basico,35,primaria,soltero,F,3,4,,26-35
45671,B,Segmento_Medio,40,tecnico_tecnologico,viudo,M,1,3,,36-45
45672,B,Segmento_Medio,41,tecnico_tecnologico,viudo,M,1,3,,36-45
45673,A,Segemnto_Basico,36,primaria,soltero,M,3,1,,36-45
45674,A,Segemnto_Basico,37,primaria,casado,M,3,1,,36-45
45675,A,Segemnto_Basico,61,primaria,casado,M,3,2,,56-65
45676,A,Segemnto_Basico,26,primaria,soltero,M,3,3,,26-35
45677,A,Segemnto_Basico,38,primaria,soltero,F,3,2,,36-45
45678,B,Segmento_Medio,26,tecnico_tecnologico,viudo,F,1,2,,26-35
45679,A,Segemnto_Basico,62,secundaria,separado,M,2,4,,56-65
45680,A,Segemnto_Basico,45,primaria,viudo,M,3,4,,36-45
45681,A,Segmento_Medio,22,primaria,viudo,M,3,4,,18-25
45682,B,Segmento_Medio,58,tecnico_tecnologico,soltero,F,1,1,,56-65
45683,A,Segmento_Medio,20,primaria,casado,F,3,4,,18-25
45684,C,Segmento_Alto,59,tecnico_tecnologico,casado,F,1,3,,56-65
45685,A,Segemnto_Basico,38,primaria,soltero,F,3,1,,36-45
45686,A,Segemnto_Basico,61,primaria,separado,M,3,2,,56-65
45687,A,Segemnto_Basico,65,primaria,soltero,M,3,4,,56-65
45688,A,Segemnto_Basico,64,primaria,separado,M,3,4,,56-65
45689,B,Segmento_Medio,48,secundaria,soltero,F,2,4,,46-55
45690,B,Segmento_Medio,30,tecnico_tecnologico,soltero,F,1,3,,26-35
45691,A,Segmento_Joven,21,primaria,soltero,F,3,4,,18-25
45692,C,Segmento_Alto,54,tecnico_tecnologico,soltero,M,1,1,,46-55
45693,B,Segmento_Medio,63,tecnico_tecnologico,soltero,M,1,4,,56-65
45694,B,Segmento_Medio,52,secundaria,casado,F,2,2,,46-55
45695,B,Segmento_Medio,37,secundaria,casado,M,2,1,,36-45
45696,B,Segmento_Medio,48,tecnico_tecnologico,separado,M,1,3,,46-55
45697,B,Segmento_Joven,20,tecnico_tecnologico,soltero,M,1,1,,18-25
45698,A,Segemnto_Basico,32,primaria,soltero,F,3,4,,26-35
45699,B,Segmento_Medio,43,tecnico_tecnologico,soltero,F,1,1,,36-45
45700,B,Segmento_Medio,59,tecnico_tecnologico,viudo,M,1,2,,56-65
45701,B,Segmento_Medio,57,tecnico_tecnologico,separado,M,1,3,,56-65
45702,A,Segemnto_Basico,51,primaria,viudo,F,3,3,,46-55
45703,B,Segmento_Medio,58,tecnico_tecnologico,casado,M,1,3,,56-65
45704,A,Segmento_Medio,19,primaria,viudo,M,3,2,,18-25
45705,A,Segemnto_Basico,40,primaria,soltero,M,3,3,,36-45
45706,B,Segmento_Medio,32,secundaria,soltero,F,2,2,,26-35
45707,A,Segmento_Joven,24,primaria,soltero,M,3,4,,18-25
45708,B,Segmento_Medio,19,tecnico_tecnologico,casado,F,1,4,,18-25
45709,B,Segmento_Medio,44,tecnico_tecnologico,separado,M,1,1,,36-45
45710,B,Segmento_Medio,53,tecnico_tecnologico,soltero,M,1,1,,46-55
45711,A,Segemnto_Basico,55,primaria,viudo,M,3,3,,46-55
45712,A,Segemnto_Basico,30,primaria,casado,M,3,3,,26-35
45713,A,Segemnto_Basico,45,primaria,soltero,M,3,4,,36-45
45714,A,Segemnto_Basico,58,primaria,soltero,F,3,3,,56-65
45715,B,Segmento_Medio,54,tecnico_tecnologico,viudo,M,1,1,,46-55
45716,A,Segmento_Joven,21,primaria,soltero,M,3,4,,18-25
45717,B,Segmento_Joven,24,tecnico_tecnologico,soltero,M,1,4,,18-25
45718,B,Segmento_Medio,30,tecnico_tecnologico,casado,F,1,1,,26-35
45719,A,Segemnto_Basico,25,primaria,casado,F,3,1,,18-25
45720,B,Segmento_Joven,24,tecnico_tecnologico,soltero,M,1,1,,18-25
45721,A,Segemnto_Basico,34,secundaria,soltero,M,2,2,,26-35
45722,A,Segemnto_Basico,30,primaria,viudo,F,3,3,,26-35
45723,A,Segemnto_Basico,57,primaria,casado,M,3,4,,56-65
45724,A,Segemnto_Basico,38,primaria,separado,M,3,1,,36-45
45725,B,Segmento_Medio,51,tecnico_tecnologico,viudo,M,1,3,,46-55
45726,A,Segmento_Medio,20,primaria,separado,F,3,3,,18-25
45727,B,Segmento_Medio,39,tecnico_tecnologico,casado,F,1,1,,36-45
45728,B,Segmento_Medio,55,secundaria,casado,F,2,1,,46-55
45729,B,Segmento_Medio,57,tecnico_tecnologico,separado,F,1,1,,56-65
45730,B,Segmento_Medio,40,tecnico_tecnologico,soltero,M,1,1,,36-45
45731,A,Segemnto_Basico,33,primaria,soltero,M,3,1,,26-35
45732,B,Segmento_Medio,18,tecnico_tecnologico,viudo,M,1,3,,18-25
45733,B,Segmento_Medio,58,tecnico_tecnologico,soltero,M,1,1,,56-65
45734,A,Segemnto_Basico,42,primaria,viudo,M,3,4,,36-45
45735,A,Segemnto_Basico,45,primaria,separado,F,3,4,,36-45
45736,A,Segemnto_Basico,39,primaria,soltero,M,3,3,,36-45
45737,A,Segmento_Joven,21,primaria,soltero,M,3,1,,18-25
45738,A,Segemnto_Basico,33,primaria,soltero,M,3,4,,26-35
45739,A,Segemnto_Basico,38,primaria,casado,M,3,3,,36-45
45740,A,Segmento_Joven,19,primaria,soltero,M,3,3,,18-25
45741,B,Segmento_Medio,50,tecnico_tecnologico,separado,M,1,4,,46-55
45742,B,Segmento_Medio,45,tecnico_tecnologico,soltero,F,1,4,,36-45
45743,B,Segmento_Medio,52,tecnico_tecnologico,separado,F,1,1,,46-55
45744,B,Segmento_Joven,19,secundaria,soltero,M,2,1,,18-25
45745,A,Segemnto_Basico,58,primaria,soltero,M,3,1,,56-65
45746,A,Segemnto_Basico,62,primaria,soltero,M,3,4,,56-65
45747,B,Segmento_Medio,27,tecnico_tecnologico,casado,F,1,2,,26-35
45748,A,Segemnto_Basico,37,primaria,soltero,M,3,1,,36-45
45749,A,Segemnto_Basico,54,primaria,viudo,M,3,1,,46-55
45750,C,Segmento_Medio,19,tecnico_tecnologico,viudo,F,1,2,,18-25
45751,A,Segmento_Medio,18,secundaria,separado,F,2,1,,18-25
45752,A,Segemnto_Basico,45,primaria,soltero,M,3,2,,36-45
45753,B,Segmento_Medio,55,tecnico_tecnologico,separado,F,1,3,,46-55
45754,A,Segemnto_Basico,56,primaria,soltero,M,3,1,,56-65
45755,B,Segmento_Medio,52,tecnico_tecnologico,casado,F,1,2,,46-55
45756,C,Segmento_Alto,33,tecnico_tecnologico,viudo,F,1,1,,26-35
45757,B,Segmento_Medio,64,tecnico_tecnologico,viudo,M,1,2,,56-65
45758,A,Segemnto_Basico,50,primaria,viudo,M,3,2,,46-55
45759,B,Segmento_Medio,40,tecnico_tecnologico,viudo,M,1,2,,36-45
45760,B,Segmento_Medio,59,tecnico_tecnologico,viudo,F,1,2,,56-65
45761,A,Segemnto_Basico,63,primaria,soltero,F,3,4,,56-65
45762,A,Segmento_Joven,22,primaria,soltero,M,3,4,,18-25
45763,B,Segmento_Medio,63,tecnico_tecnologico,casado,F,1,1,,56-65
45764,B,Segmento_Medio,33,tecnico_tecnologico,soltero,M,1,1,,26-35
45765,A,Segemnto_Basico,51,primaria,separado,F,3,3,,46-55
45766,A,Segmento_Medio,22,secundaria,separado,M,2,1,,18-25
45767,C,Segmento_Alto,27,tecnico_tecnologico,separado,M,1,4,,26-35
45768,B,Segmento_Medio,28,tecnico_tecnologico,viudo,M,1,2,,26-35
45769,B,Segmento_Medio,25,secundaria,viudo,F,2,4,,18-25
45770,B,Segmento_Medio,62,tecnico_tecnologico,soltero,F,1,1,,56-65
45771,B,Segmento_Medio,64,tecnico_tecnologico,casado,M,1,4,,56-65
45772,B,Segmento_Medio,64,tecnico_tecnologico,soltero,F,1,4,,56-65
45773,B,Segmento_Medio,30,tecnico_tecnologico,casado,F,1,1,,26-35
45774,A,Segemnto_Basico,62,primaria,viudo,M,3,2,,56-65
45775,A,Segmento_Joven,24,secundaria,soltero,M,2,4,,18-25
45776,A,Segmento_Joven,22,primaria,soltero,F,3,2,,18-25
45777,B,Segmento_Medio,42,tecnico_tecnologico,separado,M,1,4,,36-45
45778,A,Segemnto_Basico,33,primaria,soltero,F,3,4,,26-35
45779,A,Segemnto_Basico,43,primaria,viudo,M,3,4,,36-45
45780,A,Segmento_Medio,24,primaria,casado,M,3,4,,18-25
45781,B,Segmento_Medio,27,secundaria,casado,F,2,2,,26-35
45782,B,Segmento_Medio,48,tecnico_tecnologico,separado,M,1,2,,46-55
45783,A,Segemnto_Basico,50,primaria,casado,F,3,3,,46-55
45784,B,Segmento_Medio,62,tecnico_tecnologico,soltero,M,1,3,,56-65
45785,A,Segemnto_Basico,29,primaria,viudo,F,3,4,,26-35
45786,A,Segemnto_Basico,53,secundaria,casado,M,2,1,,46-55
45787,A,Segemnto_Basico,27,primaria,soltero,M,3,1,,26-35
45788,A,Segemnto_Basico,45,primaria,casado,M,3,1,,36-45
45789,A,Segmento_Medio,23,primaria,casado,F,3,3,,18-25
45790,A,Segemnto_Basico,27,primaria,soltero,F,3,3,,26-35
45791,B,Segmento_Medio,28,tecnico_tecnologico,separado,M,1,1,,26-35
45792,A,Segemnto_Basico,55,primaria,viudo,F,3,4,,46-55
45793,A,Segemnto_Basico,33,primaria,casado,M,3,3,,26-35
45794,B,Segmento_Medio,63,tecnico_tecnologico,soltero,M,1,4,,56-65
45795,A,Segemnto_Basico,58,primaria,separado,F,3,2,,56-65
45796,B,Segmento_Medio,54,tecnico_tecnologico,viudo,M,1,2,,46-55
45797,A,Segemnto_Basico,25,primaria,separado,M,3,2,,18-25
45798,B,Segmento_Medio,37,tecnico_tecnologico,separado,M,1,3,,36-45
45799,B,Segmento_Medio,34,tecnico_tecnologico,casado,F,1,1,,26-35
45800,C,Segmento_Alto,54,tecnico_tecnologico,soltero,F,1,3,,46-55
45801,C,Segmento_Medio,46,tecnico_tecnologico,viudo,F,1,2,,46-55
45802,A,Segemnto_Basico,59,primaria,viudo,F,3,4,,56-65
45803,B,Segmento_Medio,60,tecnico_tecnologico,separado,F,1,4,,56-65
45804,A,Segemnto_Basico,52,primaria,casado,F,3,4,,46-55
45805,A,Segemnto_Basico,58,primaria,viudo,M,3,1,,56-65
45806,C,Segmento_Medio,56,tecnico_tecnologico,separado,M,1,2,,56-65
45807,C,Segmento_Alto,42,tecnico_tecnologico,soltero,F,1,2,,36-45
45808,B,Segmento_Medio,42,tecnico_tecnologico,separado,M,1,3,,36-45
45809,B,Segmento_Medio,60,tecnico_tecnologico,soltero,F,1,2,,56-65
45810,A,Segmento_Joven,19,primaria,soltero,F,3,1,,18-25
45811,A,Segemnto_Basico,44,primaria,viudo,M,3,4,,36-45
45812,B,Segmento_Medio,48,tecnico_tecnologico,viudo,F,1,2,,46-55
45813,C,Segmento_Medio,63,tecnico_tecnologico,viudo,F,1,2,,56-65
45814,A,Segemnto_Basico,28,primaria,soltero,F,3,1,,26-35
45815,C,Segmento_Medio,31,tecnico_tecnologico,soltero,M,1,2,,26-35
45816,B,Segmento_Medio,33,tecnico_tecnologico,soltero,F,1,2,,26-35
45817,B,Segmento_Medio,21,tecnico_tecnologico,casado,F,1,2,,18-25
45818,B,Segmento_Medio,25,secundaria,soltero,M,2,4,,18-25
45819,B,Segmento_Joven,24,tecnico_tecnologico,soltero,M,1,4,,18-25
45820,A,Segemnto_Basico,56,secundaria,viudo,M,2,2,,56-65
45821,B,Segmento_Medio,22,tecnico_tecnologico,separado,M,1,1,,18-25
45822,C,Segmento_Medio,50,tecnico_tecnologico,separado,M,1,2,,46-55
45823,B,Segmento_Medio,37,tecnico_tecnologico,soltero,F,1,2,,36-45
45824,B,Segmento_Medio,22,tecnico_tecnologico,viudo,F,1,2,,18-25
45825,A,Segemnto_Basico,43,primaria,separado,M,3,4,,36-45
45826,B,Segmento_Medio,27,tecnico_tecnologico,soltero,F,1,1,,26-35
45827,A,Segemnto_Basico,41,primaria,soltero,M,3,3,,36-45
45828,A,Segmento_Medio,24,primaria,separado,F,3,4,,18-25
45829,A,Segemnto_Basico,44,primaria,casado,M,3,3,,36-45
45830,A,Segemnto_Basico,45,primaria,casado,F,3,3,,36-45
45831,A,Segemnto_Basico,50,primaria,soltero,M,3,3,,46-55
45832,A,Segemnto_Basico,44,primaria,soltero,F,3,3,,36-45
45833,A,Segemnto_Basico,62,primaria,separado,F,3,4,,56-65
45834,B,Segmento_Joven,20,tecnico_tecnologico,soltero,M,1,4,,18-25
45835,B,Segmento_Medio,55,tecnico_tecnologico,casado,M,1,4,,46-55
45836,A,Segemnto_Basico,36,primaria,soltero,M,3,3,,36-45
45837,A,Segmento_Joven,22,secundaria,soltero,M,2,3,,18-25
45838,B,Segmento_Medio,47,tecnico_tecnologico,soltero,M,1,1,,46-55
45839,B,Segmento_Medio,55,tecnico_tecnologico,casado,F,1,4,,46-55
45840,A,Segemnto_Basico,47,primaria,separado,F,3,2,,46-55
45841,B,Segmento_Medio,28,tecnico_tecnologico,soltero,M,1,3,,26-35
45842,A,Segemnto_Basico,57,secundaria,soltero,M,2,2,,56-65
45843,B,Segmento_Medio,49,tecnico_tecnologico,soltero,M,1,1,,46-55
45844,B,Segmento_Medio,41,tecnico_tecnologico,separado,M,1,1,,36-45
45845,A,Segemnto_Basico,30,secundaria,viudo,F,2,3,,26-35
45846,B,Segmento_Medio,32,tecnico_tecnologico,separado,F,1,2,,26-35
45847,B,Segmento_Joven,22,tecnico_tecnologico,soltero,F,1,2,,18-25
45848,A,Segemnto_Basico,59,primaria,soltero,F,3,1,,56-65
45849,B,Segmento_Medio,27,tecnico_tecnologico,soltero,F,1,3,,26-35
45850,C,Segmento_Medio,21,tecnico_tecnologico,separado,M,1,1,,18-25
45851,B,Segmento_Medio,28,tecnico_tecnologico,soltero,F,1,3,,26-35
45852,B,Segmento_Medio,54,tecnico_tecnologico,separado,F,1,1,,46-55
45853,B,Segmento_Medio,46,secundaria,soltero,M,2,3,,46-55
45854,A,Segemnto_Basico,40,primaria,soltero,M,3,3,,36-45
45855,A,Segmento_Joven,22,primaria,soltero,M,3,2,,18-25
45856,B,Segmento_Medio,59,tecnico_tecnologico,separado,F,1,2,,56-65
45857,B,Segmento_Medio,59,tecnico_tecnologico,viudo,F,1,1,,56-65
45858,A,Segemnto_Basico,39,primaria,soltero,F,3,2,,36-45
45859,B,Segmento_Joven,23,secundaria,soltero,F,2,4,,18-25
45860,A,Segemnto_Basico,45,secundaria,viudo,M,2,4,,36-45
45861,A,Segemnto_Basico,25,primaria,soltero,M,3,4,,18-25
45862,B,Segmento_Medio,45,tecnico_tecnologico,separado,M,1,2,,36-45
45863,B,Segmento_Medio,50,tecnico_tecnologico,separado,F,1,3,,46-55
45864,B,Segmento_Medio,34,tecnico_tecnologico,separado,F,1,4,,26-35
45865,B,Segmento_Medio,38,tecnico_tecnologico,soltero,F,1,4,,36-45
45866,B,Segmento_Medio,58,secundaria,separado,M,2,2,,56-65
45867,B,Segmento_Medio,23,tecnico_tecnologico,casado,M,1,3,,18-25
45868,B,Segmento_Medio,31,tecnico_tecnologico,soltero,F,1,2,,26-35
45869,A,Segemnto_Basico,30,primaria,soltero,F,3,3,,26-35
45870,B,Segmento_Medio,60,tecnico_tecnologico,soltero,M,1,4,,56-65
45871,A,Segemnto_Basico,37,primaria,soltero,M,3,3,,36-45
45872,B,Segmento_Medio,43,tecnico_tecnologico,casado,M,1,1,,36-45
45873,A,Segemnto_Basico,54,primaria,soltero,M,3,2,,46-55
45874,B,Segmento_Medio,42,tecnico_tecnologico,soltero,M,1,3,,36-45
45875,B,Segmento_Medio,39,tecnico_tecnologico,casado,M,1,2,,36-45
45876,B,Segmento_Medio,36,tecnico_tecnologico,soltero,M,1,1,,36-45
45877,A,Segemnto_Basico,65,primaria,separado,M,3,2,,56-65
45878,A,Segemnto_Basico,62,primaria,soltero,F,3,2,,56-65
45879,B,Segmento_Medio,36,tecnico_tecnologico,casado,M,1,3,,36-45
45880,A,Segemnto_Basico,58,primaria,viudo,F,3,3,,56-65
